Cites,Authors,Title,Year,Source,Publisher,ArticleURL,CitesURL,GSRank,QueryDate,Type,DOI,ISSN,CitationURL,Volume,Issue,StartPage,EndPage,ECC,CitesPerYear,CitesPerAuthor,AuthorCount,Age,Abstract,FullTextURL,RelatedURL
29,"X Duan, SJ Kang, JI Choi, SK Kim","Mixed reality system for virtual chemistry lab",2020,"KSII Transactions on Internet and …","itiis.org","https://itiis.org/digital-library/manuscript/file/23434/TIIS%20Vol%2014,%20No%204-14.pdf","https://scholar.google.com/scholar?cites=18422328213955220509&as_sdt=2005&sciodt=0,5&hl=en",384,"2023-12-13 12:37:33","PDF","","","",,,,,29,9.67,7,4,3,"… , and if concentrated sulfuric acid is mixed with the water in … In this paper, we propose a Mixed Reality (MR) application … of Augmented Reality (AR) and Virtual Reality (VR). To create …","https://itiis.org/digital-library/manuscript/file/23434/TIIS%20Vol%2014,%20No%204-14.pdf","https://scholar.google.com/scholar?q=related:HRR1qOdBqf8J:scholar.google.com/&scioq=intitle:mixed+intitle:reality&hl=en&as_sdt=0,5&as_ylo=2003&as_yhi=2023"
29,"P Selonen, P Belimpasakis, Y You, T Pylvänäinen…","Mixed reality web service platform",2012,"Multimedia …","Springer","https://link.springer.com/article/10.1007/s00530-011-0254-9","https://scholar.google.com/scholar?cites=12229694226115566463&as_sdt=2005&sciodt=0,5&hl=en",598,"2023-12-13 12:37:33","HTML","10.1007/s00530-011-0254-9","","",,,,,29,2.64,6,5,11,"… The paper presents two mixed reality applications that have been built on the platform. It summarizes requirements for a mixed reality platform and defines a mixed reality domain model …","https://link.springer.com/article/10.1007/s00530-011-0254-9","https://scholar.google.com/scholar?q=related:f5tDWxqauKkJ:scholar.google.com/&scioq=intitle:mixed+intitle:reality&hl=en&as_sdt=0,5&as_ylo=2003&as_yhi=2023"
29,"JY Hong, B Lam, ZT Ong, K Ooi, WS Gan, J Kang…","A mixed-reality approach to soundscape assessment of outdoor urban environments augmented with natural sounds",2021,"Building and …","Elsevier","https://www.sciencedirect.com/science/article/pii/S0360132321000998","https://scholar.google.com/scholar?cites=1544853165854553142&as_sdt=2005&sciodt=0,5&hl=en",599,"2023-12-13 12:37:33","HTML","","","",,,,,29,14.50,4,7,2,"To investigate the effect of augmenting natural sounds in noisy environments, an in-situ experiment was conducted using a mixed-reality head-mounted display (MR HMD). Two outdoor …","https://www.sciencedirect.com/science/article/pii/S0360132321000998","https://scholar.google.com/scholar?q=related:NvTl9MRrcBUJ:scholar.google.com/&scioq=intitle:mixed+intitle:reality&hl=en&as_sdt=0,5&as_ylo=2003&as_yhi=2023"
29,"B Liu, L Ding, L Meng","Spatial knowledge acquisition with virtual semantic landmarks in mixed reality-based indoor navigation",2021,"Cartography and Geographic Information …","Taylor &Francis","https://www.tandfonline.com/doi/abs/10.1080/15230406.2021.1908171","https://scholar.google.com/scholar?cites=6861584135820464692&as_sdt=2005&sciodt=0,5&hl=en",729,"2023-12-13 12:37:33","","10.1080/15230406.2021.1908171","","",,,,,29,14.50,10,3,2,"… implemented virtual semantic landmarks in Mixed Reality (MR)-… , head-mounted mixed reality device Microsoft HoloLens and … that head-mounted mixed reality devices may influence not …","","https://scholar.google.com/scholar?q=related:NNII1Go-OV8J:scholar.google.com/&scioq=intitle:mixed+intitle:reality&hl=en&as_sdt=0,5&as_ylo=2003&as_yhi=2023"
29,"F Mäyrä, P Lankoski","Play in a Mixed Reality: Alternative Approaches into Game Design",2009,"Digital cityscapes: Merging digital and …","researchgate.net","https://www.researchgate.net/profile/Frans-Maeyrae/publication/200808898_Play_in_Hybrid_Reality_Alternative_Approaches_to_Game_Design/links/09e41511e47c1a3f79000000/Play-in-Hybrid-Reality-Alternative-Approaches-to-Game-Design.pdf","https://scholar.google.com/scholar?cites=12856556088639959144&as_sdt=2005&sciodt=0,5&hl=en",738,"2023-12-13 12:37:33","PDF","","","",,,,,29,2.07,15,2,14,"… What is a mixed reality? How games provide experiences of … discuss the cultural role of mixed reality gaming, and introduce … construction of playful reality through experiences derived …","https://www.researchgate.net/profile/Frans-Maeyrae/publication/200808898_Play_in_Hybrid_Reality_Alternative_Approaches_to_Game_Design/links/09e41511e47c1a3f79000000/Play-in-Hybrid-Reality-Alternative-Approaches-to-Game-Design.pdf","https://scholar.google.com/scholar?q=related:aDBFSqWpa7IJ:scholar.google.com/&scioq=intitle:mixed+intitle:reality&hl=en&as_sdt=0,5&as_ylo=2003&as_yhi=2023"
29,"A Yamazaki, T Ito, M Sugimoto, S Yoshida, K Honda…","Patient-specific virtual and mixed reality for immersive, experiential anatomy education and for surgical planning in temporal bone surgery",2021,"Auris Nasus …","Elsevier","https://www.sciencedirect.com/science/article/pii/S0385814621000869","https://scholar.google.com/scholar?cites=1216181619472302215&as_sdt=2005&sciodt=0,5&hl=en",765,"2023-12-13 12:37:33","HTML","","","",,,,,29,14.50,5,6,2,"… The recent development of extended reality technology has attracted interest in medicine. We explored the use of patient-specific virtual reality (VR) and mixed reality (MR) temporal …","https://www.sciencedirect.com/science/article/pii/S0385814621000869","https://scholar.google.com/scholar?q=related:h4ABQ72-4BAJ:scholar.google.com/&scioq=intitle:mixed+intitle:reality&hl=en&as_sdt=0,5&as_ylo=2003&as_yhi=2023"
29,"M Baran, N Lehrer, M Duff, V Venkataraman…","Interdisciplinary concepts for design and implementation of mixed reality interactive neurorehabilitation systems for stroke",2015,"Physical …","academic.oup.com","https://academic.oup.com/ptj/article-abstract/95/3/449/2686561","https://scholar.google.com/scholar?cites=4362993964356087122&as_sdt=2005&sciodt=0,5&hl=en",844,"2023-12-13 12:37:33","","","","",,,,,29,3.63,6,5,8,"… Our experience with the development and testing of 2 MR INR systems—the adaptive mixed reality rehabilitation (AMRR) system and the home-based adaptive mixed reality …","https://academic.oup.com/ptj/article/95/3/449/2686561","https://scholar.google.com/scholar?q=related:Ui2e-uR3jDwJ:scholar.google.com/&scioq=intitle:mixed+intitle:reality&hl=en&as_sdt=0,5&as_ylo=2003&as_yhi=2023"
29,"B Naticchia, A Corneli, A Carbonari","Framework based on building information modeling, mixed reality, and a cloud platform to support information flow in facility management",2020,"Frontiers of Engineering …","Springer","https://link.springer.com/article/10.1007/s42524-019-0071-y","https://scholar.google.com/scholar?cites=5248144155755531041&as_sdt=2005&sciodt=0,5&hl=en",853,"2023-12-13 12:37:33","","10.1007/s42524-019-0071-y","","",,,,,29,9.67,10,3,3,"… Moreover, mixed reality is proposed to support specific information that is relevant to geometric features and procedures to be followed by operators. This article presents three use-…","https://link.springer.com/content/pdf/10.1007/s42524-019-0071-y.pdf","https://scholar.google.com/scholar?q=related:IcvZxU0n1UgJ:scholar.google.com/&scioq=intitle:mixed+intitle:reality&hl=en&as_sdt=0,5&as_ylo=2003&as_yhi=2023"
29,"P Sasikumar, L Gao, H Bai…","Wearable remotefusion: A mixed reality remote collaboration system with local eye gaze and remote hand gesture sharing",2019,"… and Augmented Reality …","ieeexplore.ieee.org","https://ieeexplore.ieee.org/abstract/document/8951977/","https://scholar.google.com/scholar?cites=3869919134775453933&as_sdt=2005&sciodt=0,5&hl=en",957,"2023-12-13 12:37:33","","","","",,,,,29,7.25,7,4,4,"… We present a wearable Mixed Reality (MR) remote collaboration system called Wearable RemoteFusion. The system supports spatial annotation and view frustum sharing, and enables …","https://www.researchgate.net/profile/Prasanth-Sasikumar/publication/338506736_Wearable_RemoteFusion_A_Mixed_Reality_Remote_Collaboration_System_with_Local_Eye_Gaze_and_Remote_Hand_Gesture_Sharing/links/5f017c3b45851550508d8920/Wearable-RemoteFusion-A-Mixed-Reality-Remote-Collaboration-System-with-Local-Eye-Gaze-and-Remote-Hand-Gesture-Sharing.pdf","https://scholar.google.com/scholar?q=related:7SjHCfO2tDUJ:scholar.google.com/&scioq=intitle:mixed+intitle:reality&hl=en&as_sdt=0,5&as_ylo=2003&as_yhi=2023"
28,"NB Milman","Defining and conceptualizing mixed reality, augmented reality, and virtual reality",2018,"Distance Learning","search.proquest.com","https://search.proquest.com/openview/e9697f60b432d753356da95d33e68652/1?pq-origsite=gscholar&cbl=29704","https://scholar.google.com/scholar?cites=10363536757573967696&as_sdt=2005&sciodt=0,5&hl=en",117,"2023-12-13 12:37:33","","","","",,,,,28,5.60,28,1,5,"… Continuum to define mixed reality. Although … reality, augmented reality, and mixed reality, but also for comprehending how these concepts relate. For Milgram and Kishino, mixed reality …","","https://scholar.google.com/scholar?q=related:UF_my8Wt0o8J:scholar.google.com/&scioq=intitle:mixed+intitle:reality&hl=en&as_sdt=0,5&as_ylo=2003&as_yhi=2023"
28,"A Riegler, A Riener, C Holzmann","A research agenda for mixed reality in automated vehicles",2020,"Proceedings of the 19th International …","dl.acm.org","https://dl.acm.org/doi/abs/10.1145/3428361.3428390","https://scholar.google.com/scholar?cites=4955517173242630317&as_sdt=2005&sciodt=0,5&hl=en",234,"2023-12-13 12:37:33","","10.1145/3428361.3428390","","",,,,,28,9.33,9,3,3,"… [1] was accompanied by a workshop on mixed reality in intelligent vehicles [108] with the … the mixed reality workshop for intelligent vehicles with focus on the practical usage of mixed real…","https://dl.acm.org/doi/pdf/10.1145/3428361.3428390","https://scholar.google.com/scholar?q=related:rZB5FZ2IxUQJ:scholar.google.com/&scioq=intitle:mixed+intitle:reality&hl=en&as_sdt=0,5&as_ylo=2003&as_yhi=2023"
28,"S Nicola, L Stoicu-Tivadar","Mixed Reality Supporting Modern Medical Education.",2018,"EFMI-STC","books.google.com","https://books.google.com/books?hl=en&lr=&id=lrh9DwAAQBAJ&oi=fnd&pg=PA242&dq=mixed+reality&ots=tlr5rK1xss&sig=tWLLAlj_-uKN5RexMLOXdrNVRYk","https://scholar.google.com/scholar?cites=14133913842000134369&as_sdt=2005&sciodt=0,5&hl=en",252,"2023-12-13 12:37:33","","10.3233/978-1-61499-921-8-242","","",,,,,28,5.60,14,2,5,"… The applications were built using new concepts: Virtual Reality, Augmented Reality, as … the applications are the core of the Mixed Reality concept resulting from combining the 4 …","https://ebooks.iospress.nl/pdf/doi/10.3233/978-1-61499-921-8-242","https://scholar.google.com/scholar?q=related:4QBlLsG_JcQJ:scholar.google.com/&scioq=intitle:mixed+intitle:reality&hl=en&as_sdt=0,5&as_ylo=2003&as_yhi=2023"
28,"M Wolf, H Söbke, F Wehking","Mixed reality media-enabled public participation in urban planning: A literature review",2020,"Augmented reality and virtual reality …","Springer","https://link.springer.com/chapter/10.1007/978-3-030-37869-1_11","https://scholar.google.com/scholar?cites=16026958310029200429&as_sdt=2005&sciodt=0,5&hl=en",341,"2023-12-13 12:37:33","","10.1007/978-3-030-37869-1_11","","",,,,,28,9.33,9,3,3,"… In this article, we examine the approach of using Mixed Reality (MR) media to remedy the paradox of participation in planning processes. Methodically, the context of MR media in urban …","https://www.researchgate.net/profile/Heinrich-Soebke/publication/340142287_Mixed_Reality_Media-Enabled_Public_Participation_in_Urban_Planning/links/624da981cf60536e2345869d/Mixed-Reality-Media-Enabled-Public-Participation-in-Urban-Planning.pdf","https://scholar.google.com/scholar?q=related:LQxJI6sxa94J:scholar.google.com/&scioq=intitle:mixed+intitle:reality&hl=en&as_sdt=0,5&as_ylo=2003&as_yhi=2023"
28,"J Donally","Learning transported: Augmented, virtual and mixed reality for all classrooms",2022,"","books.google.com","https://books.google.com/books?hl=en&lr=&id=nCaGEAAAQBAJ&oi=fnd&pg=PR1&dq=mixed+reality&ots=ULn31LEvPw&sig=sh7BSTgHKY0wHpmrPntZw4dAN_E","https://scholar.google.com/scholar?cites=17906182422571165192&as_sdt=2005&sciodt=0,5&hl=en",418,"2023-12-13 12:37:33","BOOK","","","",,,,,28,28.00,28,1,1,"… software that provide augmented, virtual and mixed reality experiences–to enable students to go … The book includes:• Definitions and examples of augmented, virtual and mixed reality.• …","","https://scholar.google.com/scholar?q=related:CKay1AqKf_gJ:scholar.google.com/&scioq=intitle:mixed+intitle:reality&hl=en&as_sdt=0,5&as_ylo=2003&as_yhi=2023"
28,"E Barba, B MacIntyre","A scale model of mixed reality",2011,"Proceedings of the 8th ACM Conference on …","dl.acm.org","https://dl.acm.org/doi/abs/10.1145/2069618.2069640","https://scholar.google.com/scholar?cites=3297232604040604079&as_sdt=2005&sciodt=0,5&hl=en",419,"2023-12-13 12:37:33","","10.1145/2069618.2069640","","",,,,,28,2.33,14,2,12,"Augmented Reality (AR) is becoming more interesting to a variety of research communities … From its earliest years, AR has been presented as a subset of Mixed Reality (MR), and both …","https://dl.acm.org/doi/pdf/10.1145/2069618.2069640","https://scholar.google.com/scholar?q=related:rymteZUfwi0J:scholar.google.com/&scioq=intitle:mixed+intitle:reality&hl=en&as_sdt=0,5&as_ylo=2003&as_yhi=2023"
28,"D Kido, T Fukuda, N Yabuki","Assessing future landscapes using enhanced mixed reality with semantic segmentation by deep learning",2021,"Advanced Engineering Informatics","Elsevier","https://www.sciencedirect.com/science/article/pii/S1474034621000367","https://scholar.google.com/scholar?cites=17578751468658396405&as_sdt=2005&sciodt=0,5&hl=en",436,"2023-12-13 12:37:33","HTML","","","",,,,,28,14.00,9,3,2,"… Given the lack of a standard visualization method for future landscapes that do not yet exist, mixed reality (MR), which overlays virtual content onto a real scene, has attracted attention in …","https://www.sciencedirect.com/science/article/pii/S1474034621000367","https://scholar.google.com/scholar?q=related:9YxCFFNF9PMJ:scholar.google.com/&scioq=intitle:mixed+intitle:reality&hl=en&as_sdt=0,5&as_ylo=2003&as_yhi=2023"
28,"B Hoppenstedt, T Probst, M Reichert, W Schlee…","Applicability of immersive analytics in mixed reality: Usability study",2019,"IEEE …","ieeexplore.ieee.org","https://ieeexplore.ieee.org/abstract/document/8723024/","https://scholar.google.com/scholar?cites=16238242321216015578&as_sdt=2005&sciodt=0,5&hl=en",558,"2023-12-13 12:37:33","","","","",,,,,28,7.00,6,5,4,"… This study evaluated immersive analytic approaches for mixed reality. More specifically, several research questions were raised to address the usability of mixed reality for the …","https://ieeexplore.ieee.org/iel7/6287639/6514899/08723024.pdf","https://scholar.google.com/scholar?q=related:2ozLdFvTWeEJ:scholar.google.com/&scioq=intitle:mixed+intitle:reality&hl=en&as_sdt=0,5&as_ylo=2003&as_yhi=2023"
28,"JYQ Low, VHF Lin, LJ Yeon, J Hort","Considering the application of a mixed reality context and consumer segmentation when evaluating emotional response to tea break snacks",2021,"Food Quality and Preference","Elsevier","https://www.sciencedirect.com/science/article/pii/S0950329320303827","https://scholar.google.com/scholar?cites=6208788435148532210&as_sdt=2005&sciodt=0,5&hl=en",629,"2023-12-13 12:37:33","HTML","","","",,,,,28,14.00,7,4,2,"… is to consider the realm of mixed-reality. Using mixed-reality devices such as the Microsoft HoloLens enables projection of a “real environment” in mixed-reality (consumers can visually …","https://www.sciencedirect.com/science/article/pii/S0950329320303827","https://scholar.google.com/scholar?q=related:8umUqi8MKlYJ:scholar.google.com/&scioq=intitle:mixed+intitle:reality&hl=en&as_sdt=0,5&as_ylo=2003&as_yhi=2023"
28,"R Hammady, M Ma…","User experience design for mixed reality: a case study of HoloLens in museum",2019,"International Journal of …","inderscienceonline.com","https://www.inderscienceonline.com/doi/abs/10.1504/IJTMKT.2019.104600","https://scholar.google.com/scholar?cites=7795610011383998489&as_sdt=2005&sciodt=0,5&hl=en",708,"2023-12-13 12:37:33","","10.1504/IJTMKT.2019.104600","","",,,,,28,7.00,9,3,4,"In recent years, the applications of mixed reality (MR) processing have become highly apparent in academia and the manufacturing industry with the release of innovative technologies …","https://eprints.staffs.ac.uk/5581/1/User%20Experience%20Design%20for%20Mixed%20Reality%20-%20A%20Case%20Study%20of%20HoloLens%20in%20Museum.pdf","https://scholar.google.com/scholar?q=related:GagFoACSL2wJ:scholar.google.com/&scioq=intitle:mixed+intitle:reality&hl=en&as_sdt=0,5&as_ylo=2003&as_yhi=2023"
